"","Duration","Sci_LR_Scale","Sci_DataSet","Sci_Mem","Agent","Agent_pH","Agent_pH_Var"
"785",1955.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0837136048327238,1.23382899340123e-32
"786",1955.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0817738529260197,1.92785780218943e-32
"787",1955.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0798751294557491,1.17290868685205e-30
"788",1955.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.078016747003848,1.30323187428005e-31
"789",1956,"0 (Neutral)","HadCRUT","15","Scientist",0.0761980212591867,2.08517099884808e-30
"790",1956.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.071214121828765,1.23382899340123e-32
"791",1956.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0665327278494978,4.62878658305681e-31
"792",1956.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0621384853724721,5.93828399519398e-31
"793",1956.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0580164286397761,4.34972916618989e-31
"794",1956.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0541520266073187,1.54426229599878e-30
"795",1957,"0 (Neutral)","HadCRUT","15","Scientist",0.0505312196025115,1.51144051691651e-31
"796",1957.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0496741240095702,2.3327079406492e-32
"797",1957.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0488308185448095,1.62132841164131e-31
"798",1957.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0480011065376421,4.07934710943282e-31
"799",1957.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0471847932688027,2.42958279520922e-31
"800",1957.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0463816859814746,3.08457248350308e-33
"801",1958,"0 (Neutral)","HadCRUT","15","Scientist",0.0455915938910343,2.09943714658428e-31
"802",1958.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0463186802487646,1.97412638944197e-31
"803",1958.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0470567903367515,4.81964450547356e-31
"804",1958.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0478060729468291,2.85756722729528e-31
"805",1958.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0485666782899846,1.40931224984552e-30
"806",1958.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0493387579900778,8.52546916573219e-31
"807",1959,"0 (Neutral)","HadCRUT","15","Scientist",0.0501224650767468,4.72373357981464e-31
"808",1959.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0514319845269854,5.21292749712021e-31
"809",1959.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0527738161770013,2.56838855696686e-31
"810",1959.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0541486570646656,3.64798892619294e-31
"811",1959.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0555572139750587,2.26952240118245e-30
"812",1959.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0570002032823586,1.11353066654461e-30
"813",1960,"0 (Neutral)","HadCRUT","15","Scientist",0.058478350770992,1.47601612980128e-30
"814",1960.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0597457581426948,8.52546916573219e-31
"815",1960.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0610388533732067,8.78380211122557e-31
"816",1960.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0623580793487604,1.20317605434642e-30
"817",1960.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0637038831912515,1.70345515401458e-30
"818",1960.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0650767161391741,5.57150904832744e-32
"819",1961,"0 (Neutral)","HadCRUT","15","Scientist",0.0664770334193748,4.07934710943282e-31
"820",1961.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0682656700614593,1.05569493247893e-30
"821",1961.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0700988181595273,3.56460907624825e-31
"822",1961.5,"0 (Neutral)","HadCRUT","15","Scientist",0.071977389312669,1.36029646522486e-30
"823",1961.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0739023031301175,8.50185290765537e-32
"824",1961.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0758744866669613,8.9144144773239e-31
"825",1962,"0 (Neutral)","HadCRUT","15","Scientist",0.0778948738171818,1.20491112636839e-31
"826",1962.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0799685509492037,1.62132841164131e-31
"827",1962.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0820925177490611,1.20317605434642e-30
"828",1962.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0842677302055808,2.08517099884808e-30
"829",1962.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0864951482920459,4.10942169114698e-30
"830",1962.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0887757351165132,8.14519921425032e-31
"831",1963,"0 (Neutral)","HadCRUT","15","Scientist",0.091110456020697,1.73507202197048e-33
"832",1963.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0936423106072224,9.44650323072818e-31
"833",1963.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0962370727841915,0
"834",1963.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0988958888288635,1.30323187428005e-31
"835",1963.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.101619902452042,4.16590792475113e-30
"836",1963.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.104410253225371,2.50544399972538e-30
"837",1964,"0 (Neutral)","HadCRUT","15","Scientist",0.107268074928019,5.50615466883322e-30
"838",1964.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.108476833359034,1.59645904599306e-30
"839",1964.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.109697539050015,4.44178437624444e-31
"840",1964.5,"0 (Neutral)","HadCRUT","15","Scientist",0.110930272283498,3.30839677433727e-30
"841",1964.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.112175113015638,4.62878658305681e-31
"842",1964.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.113432140851998,2.4985037116375e-31
"843",1965,"0 (Neutral)","HadCRUT","15","Scientist",0.114701435022952,1.23382899340123e-30
"844",1965.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.115267143989687,4.99720020905521e-30
"845",1965.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.115835277976941,7.65166761688983e-31
"846",1965.5,"0 (Neutral)","HadCRUT","15","Scientist",0.116405843775954,1.52705616511424e-30
"847",1965.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.11697884816077,7.17355888194685e-31
"848",1965.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.117554297887768,5.37660262452609e-30
"849",1966,"0 (Neutral)","HadCRUT","15","Scientist",0.118132199695236,2.29048785478126e-30
"850",1966.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.117948988783073,4.33768005492621e-30
"851",1966.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.117766024067549,1.02735542278674e-30
"852",1966.5,"0 (Neutral)","HadCRUT","15","Scientist",0.117583305335484,8.9144144773239e-31
"853",1966.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.11740083237352,2.24865334047375e-30
"854",1966.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.117218604968117,6.59809332799331e-30
"855",1967,"0 (Neutral)","HadCRUT","15","Scientist",0.117036622905546,5.6372489993821e-30
"856",1967.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.116796340774404,7.55797372770342e-30
"857",1967.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.116556486834601,8.91152269062062e-30
"858",1967.5,"0 (Neutral)","HadCRUT","15","Scientist",0.116317060590386,5.05947001606593e-30
"859",1967.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.116078061545448,2.86942355277874e-30
"860",1967.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.115839489202945,7.63450968245034e-30
"861",1968,"0 (Neutral)","HadCRUT","15","Scientist",0.11560134306551,4.33768005492621e-30
"862",1968.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.116097469559123,2.29048785478126e-30
"863",1968.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.116595444571273,3.77860129229127e-30
"864",1968.5,"0 (Neutral)","HadCRUT","15","Scientist",0.117095272578154,1.17290868685205e-30
"865",1968.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.117596958045709,1.92785780218943e-30
"866",1968.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.118100505429397,3.30839677433727e-30
"867",1969,"0 (Neutral)","HadCRUT","15","Scientist",0.11860591917396,1.63173884377313e-30
"868",1969.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.119362794533984,8.39774858633714e-31
"869",1969.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.120123841575023,2.50544399972538e-30
"870",1969.5,"0 (Neutral)","HadCRUT","15","Scientist",0.120889074880284,2.16614102654004e-30
"871",1969.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.121658508974409,8.02297302959151e-30
"872",1969.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.122432158321757,1.11353066654461e-30
"873",1970,"0 (Neutral)","HadCRUT","15","Scientist",0.123210037324636,7.9445092170424e-30
"874",1970.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.123303347693717,8.82881759090669e-30
"875",1970.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.123396718783933,1.1571966457642e-29
"876",1970.5,"0 (Neutral)","HadCRUT","15","Scientist",0.12349015061973,2.00574325739788e-30
"877",1970.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.123583643225544,1.73507202197048e-31
"878",1970.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.123677196625802,8.34068399539233e-30
"879",1971,"0 (Neutral)","HadCRUT","15","Scientist",0.123770810844903,7.89650555776789e-31
"880",1971.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.121505689862712,3.51352084449023e-30
"881",1971.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.119276379815389,6.94028808788193e-33
"882",1971.5,"0 (Neutral)","HadCRUT","15","Scientist",0.117082520481148,1.39287726208186e-30
"883",1971.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.114923747542267,1.20317605434642e-30
"884",1971.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.112799692939774,5.83176985162301e-31
"885",1972,"0 (Neutral)","HadCRUT","15","Scientist",0.110709985218804,8.39774858633714e-31
"886",1972.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.108798488670576,4.07934710943282e-31
"887",1972.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.106916027750756,2.93227171713012e-31
"888",1972.5,"0 (Neutral)","HadCRUT","15","Scientist",0.105062297955225,2.86942355277874e-30
"889",1972.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.103236993175315,6.94028808788193e-33
"890",1972.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.101439805905628,1.56156481977343e-30
"891",1973,"0 (Neutral)","HadCRUT","15","Scientist",0.0996704274457452,2.29048785478126e-30
"892",1973.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0990618041963236,1.96660774401343e-30
"893",1973.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0984564909993441,4.45412266617845e-30
"894",1973.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0978544748094097,1.4258436304993e-30
"895",1973.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0972557425711689,4.99720020905521e-30
"896",1973.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0966602812202665,6.48531364656523e-31
"897",1974,"0 (Neutral)","HadCRUT","15","Scientist",0.0960680776842269,2.04526434234276e-30
"898",1974.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0950340399881927,1.81392140608003e-30
"899",1974.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0940099747242161,1.56156481977343e-30
"900",1974.5,"0 (Neutral)","HadCRUT","15","Scientist",0.092995810570533,2.12546322691384e-30
"901",1974.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0919914761740546,1.66740421311363e-30
"902",1974.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0909969001645022,7.65166761688983e-31
"903",1975,"0 (Neutral)","HadCRUT","15","Scientist",0.0900120111682829,8.14519921425032e-31
"904",1975.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0887237439792455,2.68434920376856e-30
"905",1975.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0874521427603707,2.24865334047375e-30
"906",1975.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0861970424403619,1.63173884377313e-30
"907",1975.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0849582781227838,3.25807968570013e-32
"908",1975.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0837356851352578,1.59645904599306e-30
"909",1976,"0 (Neutral)","HadCRUT","15","Scientist",0.0825290990771479,3.10944184915132e-30
"910",1976.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0811431646432989,2.36162580768205e-31
"911",1976.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.079778480777951,1.92785780218943e-32
"912",1976.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0784347892964232,6.94028808788193e-31
"913",1976.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0771118328636067,5.83176985162301e-31
"914",1976.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0758093550793101,9.33083176259682e-32
"915",1977,"0 (Neutral)","HadCRUT","15","Scientist",0.0745271005601089,1.20491112636839e-31
"916",1977.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0742677392691873,2.77611523515277e-30
"917",1977.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0740092083996386,4.33768005492621e-32
"918",1977.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0737515057944919,2.16614102654004e-30
"919",1977.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0734946292988624,1.52705616511424e-30
"920",1977.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0732385767599671,1.30323187428005e-31
"921",1978,"0 (Neutral)","HadCRUT","15","Scientist",0.072983346027172,3.08457248350308e-33
"922",1978.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0734313782803563,1.40540833779609e-31
"923",1978.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0738819417242333,9.33083176259682e-32
"924",1978.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0743350479626851,3.90391204943359e-31
"925",1978.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0747907086194302,2.68434920376856e-30
"926",1978.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0752489353375978,3.25807968570013e-32
"927",1979,"0 (Neutral)","HadCRUT","15","Scientist",0.0757097397793037,3.25807968570013e-32
"928",1979.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0761939692755366,8.65415367402833e-31
"929",1979.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.07668103890049,1.96660774401343e-30
"930",1979.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0771709620193898,6.24625927909374e-32
"931",1979.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0776637520178834,1.29629158619217e-30
"932",1979.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0781594223014635,6.24625927909374e-32
"933",1980,"0 (Neutral)","HadCRUT","15","Scientist",0.0786579862948798,1.08442001373155e-30
"934",1980.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0795590028157715,1.02735542278674e-30
"935",1980.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0804694389265991,5.4153525663501e-31
"936",1980.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0813893723853311,4.25863788503644e-31
"937",1980.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0823188811126983,2.93227171713012e-31
"938",1980.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0832580431799863,2.63923733119732e-31
"939",1981,"0 (Neutral)","HadCRUT","15","Scientist",0.0842069367964768,3.90391204943359e-31
"940",1981.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0860313646792668,1.11353066654461e-30
"941",1981.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0878915269930797,1.92785780218943e-32
"942",1981.5,"0 (Neutral)","HadCRUT","15","Scientist",0.0897879583424223,8.14519921425032e-31
"943",1981.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0917211940856031,9.99401484654998e-31
"944",1981.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0936917699678045,1.39287726208186e-30
"945",1982,"0 (Neutral)","HadCRUT","15","Scientist",0.0957002217375209,3.46166146961133e-30
"946",1982.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0978820648996208,3.61839630892933e-30
"947",1982.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.100108144610796,3.99760593861999e-30
"948",1982.5,"0 (Neutral)","HadCRUT","15","Scientist",0.102379105388214,5.05947001606593e-30
"949",1982.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.104695589479132,2.68434920376856e-30
"950",1982.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.107058236212096,2.82257660818554e-30
"951",1983,"0 (Neutral)","HadCRUT","15","Scientist",0.109467681322201,3.08457248350308e-33
"952",1983.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.112802161891861,2.46168162761568e-30
"953",1983.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.116224957398988,5.97173232806196e-30
"954",1983.5,"0 (Neutral)","HadCRUT","15","Scientist",0.119737595006257,4.87381730971509e-30
"955",1983.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.123341578035279,3.15860222310715e-30
"956",1983.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.127038382215887,3.56576579092956e-30
"957",1984,"0 (Neutral)","HadCRUT","15","Scientist",0.130829451778552,2.41830482706641e-30
"958",1984.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.13516448849515,9.33083176259682e-32
"959",1984.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.139620092743428,2.00574325739788e-30
"960",1984.5,"0 (Neutral)","HadCRUT","15","Scientist",0.144198083604067,1.51144051691651e-31
"961",1984.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.148900203727561,3.08457248350308e-31
"962",1984.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.153728111345222,7.89650555776789e-31
"963",1985,"0 (Neutral)","HadCRUT","15","Scientist",0.158683372052306,1.42630631637182e-29
"964",1985.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.16368750647275,1.4258436304993e-30
"965",1985.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.168817782565443,1.38466458784453e-29
"966",1985.5,"0 (Neutral)","HadCRUT","15","Scientist",0.1740753828336,2.78382666636153e-31
"967",1985.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.179461370472895,6.10822466045698e-30
"968",1985.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.184976681087712,4.57210756367244e-30
"969",1986,"0 (Neutral)","HadCRUT","15","Scientist",0.190622114363492,1.85151463322272e-30
"970",1986.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.195342701240785,7.25568562432012e-30
"971",1986.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.200151280734957,1.92785780218943e-30
"972",1986.5,"0 (Neutral)","HadCRUT","15","Scientist",0.205048065343655,1.599042375448e-29
"973",1986.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.210033192918447,1.20491112636839e-29
"974",1986.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.215106723712753,1.87665389896327e-29
"975",1987,"0 (Neutral)","HadCRUT","15","Scientist",0.220268637488488,3.08457248350308e-31
"976",1987.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.226887702843633,3.08457248350308e-29
"977",1987.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.233646069813424,1.36407506651715e-29
"978",1987.5,"0 (Neutral)","HadCRUT","15","Scientist",0.240543114292334,2.63923733119732e-29
"979",1987.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.247577980603217,1.12903064327421e-29
"980",1987.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.25474957421482,4.15060073380175e-29
"981",1988,"0 (Neutral)","HadCRUT","15","Scientist",0.26205655505757,5.97173232806196e-30
"982",1988.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.272343136823425,2.96427415664646e-30
"983",1988.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.282878717376889,1.63173884377313e-30
"984",1988.5,"0 (Neutral)","HadCRUT","15","Scientist",0.293657385686832,1.03765018345044e-29
"985",1988.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.304672269065462,1.22426681870237e-29
"986",1988.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.315915524737613,1.30323187428005e-29
"987",1989,"0 (Neutral)","HadCRUT","15","Scientist",0.327378338672662,3.08457248350308e-31
"988",1989.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.336931213857761,2.96427415664646e-30
"989",1989.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.346619193073326,8.99461336189498e-30
"990",1989.5,"0 (Neutral)","HadCRUT","15","Scientist",0.356435992843766,1.87665389896327e-29
"991",1989.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.366374919614921,4.81964450547356e-29
"992",1989.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.376428883155355,1.23382899340123e-32
"993",1990,"0 (Neutral)","HadCRUT","15","Scientist",0.386590412547704,8.34068399539233e-30
"994",1990.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.397406891807786,7.03313371963537e-29
"995",1990.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.408324553280963,4.0087103995606e-29
"996",1990.5,"0 (Neutral)","HadCRUT","15","Scientist",0.419333429827763,7.12659626588552e-29
"997",1990.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.430423197846949,4.69163474740819e-30
"998",1990.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.441583213835584,7.70032674781709e-29
"999",1991,"0 (Neutral)","HadCRUT","15","Scientist",0.452802553595521,5.21292749712021e-29
"1000",1991.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.461630934015776,6.21973195573561e-29
"1001",1991.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.470483445906098,8.66456410616015e-30
"1002",1991.5,"0 (Neutral)","HadCRUT","15","Scientist",0.479354566527675,9.33885165105393e-29
"1003",1991.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.488238726318283,5.05376355697145e-29
"1004",1991.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.497130322818353,3.33627359815693e-29
"1005",1992,"0 (Neutral)","HadCRUT","15","Scientist",0.506023734773464,2.77611523515277e-30
"1006",1992.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.514036211710631,7.70032674781709e-29
"1007",1992.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.522041480478276,7.70032674781709e-29
"1008",1992.5,"0 (Neutral)","HadCRUT","15","Scientist",0.530035443126466,7.89650555776789e-29
"1009",1992.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.538014024871589,2.07406653790747e-29
"1010",1992.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.545973182366702,3.99760593861999e-30
"1011",1993,"0 (Neutral)","HadCRUT","15","Scientist",0.553908911835716,7.5066155958531e-29
"1012",1993.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.559678298374199,1.87665389896327e-29
"1013",1993.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.565431608642308,7.89650555776789e-31
"1014",1993.5,"0 (Neutral)","HadCRUT","15","Scientist",0.571167344276089,2.38869293122479e-29
"1015",1993.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.576884025625257,1.18570966265858e-29
"1016",1993.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.582580193230977,1.34363977381394e-29
"1017",1994,"0 (Neutral)","HadCRUT","15","Scientist",0.588254409258536,9.55477172489914e-29
"1018",1994.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.594115478132731,1.0443128600148e-28
"1019",1994.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.599949854524877,8.70589737743909e-29
"1020",1994.5,"0 (Neutral)","HadCRUT","15","Scientist",0.60575601680471,6.21973195573561e-29
"1021",1994.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.611532474530314,5.21292749712021e-29
"1022",1994.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.617277769845297,3.15860222310715e-30
"1023",1995,"0 (Neutral)","HadCRUT","15","Scientist",0.622990478802263,2.17647434435977e-29
"1024",1995.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.630690344364939,7.12659626588552e-29
"1025",1995.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.638324247528581,1.18570966265858e-29
"1026",1995.5,"0 (Neutral)","HadCRUT","15","Scientist",0.64588895068913,1.9588269099238e-28
"1027",1995.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.653381348936705,5.97173232806196e-30
"1028",1995.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.660798473990626,2.08517099884808e-30
"1029",1996,"0 (Neutral)","HadCRUT","15","Scientist",0.668137497616123,2.08517099884808e-30
"1030",1996.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.675776029322118,5.97173232806196e-30
"1031",1996.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.683322076066781,1.599042375448e-29
"1032",1996.5,"0 (Neutral)","HadCRUT","15","Scientist",0.690772860089282,1.51144051691651e-29
"1033",1996.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.698125786211333,3.59784534475799e-29
"1034",1996.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.705378442885417,1.86665988411672e-28
"1035",1997,"0 (Neutral)","HadCRUT","15","Scientist",0.712528602593362,1.68898850906695e-28
"1036",1997.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.720543944639038,5.7052252654873e-29
"1037",1997.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.728420982246916,4.44178437624444e-31
"1038",1997.5,"0 (Neutral)","HadCRUT","15","Scientist",0.736157290716968,4.59107768444598e-29
"1039",1997.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.743750746348051,1.6602402935207e-28
"1040",1997.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.75119952139793,4.59107768444598e-29
"1041",1998,"0 (Neutral)","HadCRUT","15","Scientist",0.758502078029439,8.70589737743909e-29
"1042",1998.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.769636483931919,1.03765018345044e-29
"1043",1998.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.780406153740161,4.59107768444598e-29
"1044",1998.5,"0 (Neutral)","HadCRUT","15","Scientist",0.790809184305099,2.28209010619492e-28
"1045",1998.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.800845149986685,3.99760593861999e-30
"1046",1998.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.810515004740873,3.69272679435055e-28
